DATE,vix,nfci,stlfsi
2025-07-25,14.93,-0.517,-0.7908
2025-07-28,15.03,,
2025-07-29,15.98,,
2025-07-30,15.48,,
2025-07-31,16.72,,
2025-08-01,20.38,-0.52,-0.6731
2025-08-04,17.52,,
2025-08-05,17.85,,
2025-08-06,16.77,,
2025-08-07,16.57,,
2025-08-08,15.15,-0.521,-0.5593
2025-08-11,16.25,,
2025-08-12,14.73,,
2025-08-13,14.49,,
2025-08-14,14.83,,
2025-08-15,15.09,-0.524,-0.8159
2025-08-18,14.99,,
2025-08-19,15.57,,
2025-08-20,15.69,,
2025-08-21,16.6,,
2025-08-22,14.22,-0.525,-0.7493
2025-08-25,14.79,,
2025-08-26,14.62,,
2025-08-27,14.85,,
2025-08-28,14.43,,
2025-08-29,15.36,-0.526,-0.6007
2025-09-01,16.12,,
2025-09-02,17.17,,
2025-09-03,16.35,,
2025-09-04,15.3,,
2025-09-05,15.18,-0.526,-0.4158
2025-09-08,15.11,,
2025-09-09,15.04,,
2025-09-10,15.35,,
2025-09-11,14.71,,
2025-09-12,14.76,-0.526,-0.5535
2025-09-15,15.69,,
2025-09-16,16.36,,
2025-09-17,15.72,,
2025-09-18,15.7,,
2025-09-19,15.45,-0.525,-0.5889
2025-09-22,16.1,,
2025-09-23,16.64,,
2025-09-24,16.18,,
2025-09-25,16.74,,
2025-09-26,15.29,-0.524,-0.5356
2025-09-29,16.12,,
2025-09-30,16.28,,
2025-10-01,16.29,,
2025-10-02,16.63,,
2025-10-03,16.65,-0.523,-0.49
2025-10-06,16.37,,
2025-10-07,17.24,,
2025-10-08,16.3,,
2025-10-09,16.43,,
2025-10-10,21.66,-0.521,-0.481
2025-10-13,19.03,,
2025-10-14,20.81,,
2025-10-15,20.64,,
2025-10-16,25.31,,
2025-10-17,20.78,-0.518,-0.3578
2025-10-20,18.23,,
2025-10-21,17.87,,
2025-10-22,18.6,,
2025-10-23,17.3,,
2025-10-24,16.37,-0.515,-0.5032
2025-10-27,15.79,,
2025-10-28,16.42,,
2025-10-29,16.92,,
2025-10-30,16.91,,
2025-10-31,17.44,-0.512,-0.459
2025-11-03,17.17,,
2025-11-04,19.0,,
2025-11-05,18.01,,
2025-11-06,19.5,,
2025-11-07,19.08,-0.508,-0.3112
2025-11-10,17.6,,
2025-11-11,17.28,,
2025-11-12,17.51,,
2025-11-13,20.0,,
2025-11-14,19.83,-0.506,-0.5022
2025-11-17,22.38,,
2025-11-18,24.69,,
2025-11-19,23.66,,
2025-11-20,26.42,,
2025-11-21,23.43,-0.506,-0.1259
2025-11-24,20.52,,
2025-11-25,18.56,,
2025-11-26,17.19,,
2025-11-27,17.21,,
2025-11-28,16.35,-0.507,-0.3838
2025-12-01,17.24,,
2025-12-02,16.59,,
2025-12-03,16.08,,
2025-12-04,15.78,,
2025-12-05,15.41,-0.51,-0.4219
2025-12-08,16.66,,
2025-12-09,16.93,,
2025-12-10,15.77,,
2025-12-11,14.85,,
2025-12-12,15.74,-0.515,-0.3543
2025-12-15,16.5,,
2025-12-16,16.48,,
2025-12-17,17.62,,
2025-12-18,16.87,,
2025-12-19,14.91,-0.524,-0.3307
2025-12-22,14.08,,
2025-12-23,14.0,,
2025-12-24,13.47,,
2025-12-26,13.6,-0.536,-0.572
2025-12-29,14.2,,
2025-12-30,14.33,,
2025-12-31,14.95,,
2026-01-02,14.51,-0.547,-0.5562
2026-01-05,14.9,,
2026-01-06,14.75,,
2026-01-07,15.38,,
2026-01-08,15.45,,
2026-01-09,14.49,-0.558,-0.6556
2026-01-12,15.12,,
2026-01-13,15.98,,
2026-01-14,16.75,,
2026-01-15,15.84,,
2026-01-16,15.86,-0.565,-0.6423
2026-01-19,18.84,,
2026-01-20,20.09,,
2026-01-21,16.9,,
2026-01-22,15.64,,
2026-01-23,16.09,-0.566,-0.7065
2026-01-26,16.15,,
2026-01-27,16.35,,
2026-01-28,16.35,,
2026-01-29,16.88,,
2026-01-30,17.44,-0.563,-0.6682
2026-02-02,16.34,,
2026-02-03,18.0,,
2026-02-04,18.64,,
2026-02-05,21.77,,
2026-02-06,17.76,-0.554,-0.6492
2026-02-09,17.36,,
2026-02-10,17.79,,
2026-02-11,17.65,,
2026-02-12,20.82,,
2026-02-13,20.6,-0.541,-0.6056
2026-02-16,21.2,,
2026-02-17,20.29,,
2026-02-18,19.62,,
2026-02-19,20.23,,
2026-02-20,19.09,-0.524,-0.4777
2026-02-23,21.01,,
2026-02-24,19.55,,
2026-02-25,17.93,,
2026-02-26,18.63,,
2026-02-27,19.86,-0.506,-0.433
2026-03-02,21.44,,
2026-03-03,23.57,,
2026-03-04,21.15,,
2026-03-05,23.75,,
2026-03-06,29.49,-0.487,-0.426
2026-03-09,25.5,,
2026-03-10,24.93,,
2026-03-11,24.23,,
2026-03-12,27.29,,
2026-03-13,27.19,-0.472,-0.2977
2026-03-16,23.51,,
2026-03-17,22.37,,
2026-03-18,25.09,,
2026-03-19,24.06,,
2026-03-20,26.78,-0.463,-0.3632
2026-03-23,26.15,,
2026-03-24,26.95,,
2026-03-25,25.33,,
2026-03-26,27.44,,
2026-03-27,31.05,-0.459,-0.1779
2026-03-30,30.61,,
2026-03-31,25.25,,
2026-04-01,24.54,,
2026-04-02,23.87,,
2026-04-03,,-0.464,-0.2284
2026-04-06,24.17,,
2026-04-07,25.78,,
2026-04-08,21.04,,
2026-04-09,19.49,,
2026-04-10,19.23,-0.474,-0.637
2026-04-13,19.12,,
2026-04-14,18.36,,
2026-04-15,18.17,,
2026-04-16,17.94,,
2026-04-17,17.48,-0.485,-0.7473
2026-04-20,18.87,,
2026-04-21,19.5,,
2026-04-22,18.92,,
2026-04-23,19.31,,
2026-04-24,18.71,-0.495,-0.6713
2026-04-27,18.02,,
2026-04-28,17.83,,
2026-04-29,18.81,,
2026-04-30,16.89,,
2026-05-01,16.99,-0.502,-0.6675
2026-05-04,18.29,,
2026-05-05,17.38,,
2026-05-06,17.39,,
2026-05-07,17.08,,
2026-05-08,17.19,-0.507,-0.7564
2026-05-11,18.38,,
2026-05-12,17.99,,
2026-05-13,17.87,,
2026-05-14,17.26,,
2026-05-15,18.43,-0.508,-0.7373
2026-05-18,17.82,,
2026-05-19,18.06,,
2026-05-20,17.44,,
2026-05-21,16.76,,
2026-05-22,16.7,-0.507,-0.7581
2026-05-25,16.59,,
2026-05-26,17.01,,
2026-05-27,16.29,,
2026-05-28,15.74,,
2026-05-29,15.32,-0.505,-0.6761
2026-06-01,16.05,,
2026-06-02,15.77,,
2026-06-03,16.06,,
2026-06-04,15.4,,
2026-06-05,21.51,-0.505,-0.8638
2026-06-08,18.92,,
2026-06-09,19.87,,
2026-06-10,22.22,,
2026-06-11,19.44,,
2026-06-12,17.68,-0.505,-0.7662
2026-06-15,16.2,,
2026-06-16,16.41,,
2026-06-17,18.44,,
2026-06-18,16.4,,
2026-06-19,16.78,-0.507,-0.9497
2026-06-22,17.28,,
2026-06-23,19.49,,
2026-06-24,18.63,,
2026-06-25,18.89,,
2026-06-26,18.41,-0.511,-0.6417
2026-06-29,17.65,,
2026-06-30,16.45,,
2026-07-01,16.59,,
2026-07-02,16.15,,
2026-07-03,15.81,-0.516,-0.7221
2026-07-06,15.57,,
2026-07-07,16.13,,
2026-07-08,16.9,,
2026-07-09,15.84,,
2026-07-10,15.03,-0.522,-0.8825
2026-07-13,17.16,,
2026-07-14,16.5,,
2026-07-15,15.67,,
2026-07-16,16.73,,
2026-07-17,18.77,-0.527,-0.6993
2026-07-20,18.65,,
2026-07-21,17.05,,
2026-07-22,16.64,,
2026-07-23,18.7,,
2026-07-24,18.58,-0.533,-0.826
2026-07-27,18.67,,
2026-07-28,18.21,,
2026-07-29,20.66,,
2026-07-30,17.09,,
2026-07-31,15.99,-0.537,-0.5042
2026-08-03,15.86,,
2026-08-04,16.5,,
2026-08-05,15.81,,
2026-08-06,15.15,,
2026-08-07,14.9,-0.542,-0.7683
2026-08-10,15.46,,
2026-08-11,15.28,,
2026-08-12,14.55,,
2026-08-13,14.63,,
2026-08-14,14.25,-0.547,-0.8273
2026-08-17,15.19,,
2026-08-18,15.84,,
2026-08-19,14.89,,
2026-08-20,16.01,,
2026-08-21,15.13,-0.551,-0.8097
2026-08-24,15.85,,
2026-08-25,15.45,,
2026-08-26,15.21,,
2026-08-27,14.51,,
2026-08-28,14.43,-0.555,-0.8509
2026-08-31,14.92,,
2026-09-01,16.34,,
2026-09-02,15.2,,
2026-09-03,14.32,,
2026-09-04,14.53,-0.558,-0.7893
2026-09-07,15.3,,
2026-09-08,15.72,,
2026-09-09,16.46,,
2026-09-10,17.84,,
2026-09-11,15.84,-0.56,-0.8477
2026-09-14,17.1,,
2026-09-15,17.2,,
2026-09-16,17.71,,
2026-09-17,15.44,,
